source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude_deg,source_latitude_uncertainty_km,source_longitude_deg,source_longitude_uncertainty_km,source_depth_km,source_depth_uncertainty_km,source_magnitude,source_magnitude_uncertainty,source_magnitude_type,source_magnitude_author,sensor_name,sensor_orientation_azi_dip,sensor_sensitivity,source_sensor_distance,trace_start_time,trace_end_time,trace_num_samples,trace_sample_min_1,trace_sample_max_1,trace_sample_mean_1,trace_sample_median_1,trace_sample_rms_1,trace_sample_lower_quartile_1,trace_sample_upper_quartile_1,trace_sample_stdev_1,trace_name_original_1,trace_sample_min_2,trace_sample_max_2,trace_sample_mean_2,trace_sample_median_2,trace_sample_rms_2,trace_sample_lower_quartile_2,trace_sample_upper_quartile_2,trace_sample_stdev_2,trace_name_original_2,trace_name_original_Z,trace_sample_min_Z,trace_sample_max_Z,trace_sample_mean_Z,trace_sample_median_Z,trace_sample_rms_Z,trace_sample_lower_quartile_Z,trace_sample_upper_quartile_Z,trace_sample_stdev_Z,trace_p_pick_time,trace_p_pick_uncertainty,trace_s_pick_time,trace_s_pick_uncertainty,trace_sampling_rate_hz,trace_component_order,trace_p_pick_weight,trace_s_pick_weight,trace_name
34172441,2023-02-22T06:35:42.490000Z,0.22,43.2965,0.0081,13.3582,0.0136,8.5,0.7,1,0.1,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.019659603,2023-02-22T06:35:22.487872Z,2023-02-22T06:37:02.491872Z,3x25001,-660.1981631,550.7389701,1.038431259,1.86042873,78.80022933,-43.21176307,44.92860539,78.79338679,34172441_2023-02-22T06:35:22.487872Z_WS.POZA.S4.DN1.MSEED,-229.8878941,223.8390914,-0.612654427,-0.520815214,33.73149498,-22.55542973,21.51570971,33.72593079,34172441_2023-02-22T06:35:22.487872Z_WS.POZA.S4.DN2.MSEED,34172441_2023-02-22T06:35:22.487872Z_WS.POZA.S4.DNZ.MSEED,-205.7971463,207.8590884,-0.382476076,-0.45150344,37.04783085,-24.50732674,23.57375338,37.04585649,2023-02-22T06:35:44.517000Z,0.5,2023-02-22T06:35:46.093000Z,1.5,250,12Z,3,3,"bucket0$221,:3,:25001"
34171961,2023-02-22T05:09:45.560000Z,0.08,43.2843,0.0045,13.3257,0.0062,7.6,0.6,1,0.3,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.840179315,2023-02-22T05:09:25.559087Z,2023-02-22T05:11:05.563087Z,3x25001,-260.9870707,216.7785444,1.001545416,1.433840307,50.57185053,-32.62104424,34.48576208,50.56193205,34171961_2023-02-22T05:09:25.559087Z_WS.POZA.S4.DN1.MSEED,-149.0176937,122.4165094,0.100530682,0.221256437,31.35347451,-20.81230571,21.25481858,31.35331334,34171961_2023-02-22T05:09:25.559087Z_WS.POZA.S4.DN2.MSEED,34171961_2023-02-22T05:09:25.559087Z_WS.POZA.S4.DNZ.MSEED,-127.0186756,130.3816904,-0.679087509,0.168466419,32.05783717,-21.83940242,21.22877424,32.05064374,,,,,250,12Z,,,"bucket0$223,:3,:25001"
34171961,2023-02-22T05:09:45.560000Z,0.08,43.2843,0.0045,13.3257,0.0062,7.6,0.6,1,0.3,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.840179315,2023-02-22T05:09:25.561263Z,2023-02-22T05:11:05.565263Z,3x25001,-230.4659743,244.2937376,-0.917365484,-1.098895413,52.14807708,-36.15507113,33.9571609,52.14000752,34171961_2023-02-22T05:09:25.561263Z_WS.POZA.S5.DN1.MSEED,-128.4712621,126.9372676,-0.39729312,-0.266351691,31.63986291,-21.29991384,20.76744926,31.63736846,34171961_2023-02-22T05:09:25.561263Z_WS.POZA.S5.DN2.MSEED,34171961_2023-02-22T05:09:25.561263Z_WS.POZA.S5.DNZ.MSEED,-120.0152553,119.3508848,-0.038863295,0.172161718,31.4481047,-20.85757962,21.20190305,31.44808068,,,,,250,12Z,,,"bucket0$232,:3,:25001"
34172441,2023-02-22T06:35:42.490000Z,0.22,43.2965,0.0081,13.3582,0.0136,8.5,0.7,1,0.1,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.019659603,2023-02-22T06:35:22.486952Z,2023-02-22T06:37:02.490952Z,3x25001,-459.8854936,475.6113763,1.104110223,0.851724092,74.83421526,-43.21881834,43.92061715,74.82606975,34172441_2023-02-22T06:35:22.486952Z_WS.POZA.S5.DN1.MSEED,-210.7044158,160.8899482,-0.176675101,-0.368077971,34.91755118,-23.40493886,22.66878291,34.91710421,34172441_2023-02-22T06:35:22.486952Z_WS.POZA.S5.DN2.MSEED,34172441_2023-02-22T06:35:22.486952Z_WS.POZA.S5.DNZ.MSEED,-151.4845742,135.962646,-2.195474929,-2.258996879,33.56390056,-24.2974322,20.78813243,33.49201861,,,2023-02-22T06:35:46.072000Z,1.5,250,12Z,,3,"bucket0$233,:3,:25001"
34174291,2023-02-22T10:17:10.070000Z,0.12,43.2792,0.0045,13.3587,0.0074,6.8,0.6,1,0.3,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,4.432832318,2023-02-22T10:16:50.068368Z,2023-02-22T10:18:30.072368Z,3x25001,-762.7373989,717.6313253,0.540376111,0.483839021,75.21667569,-40.5818747,41.54955275,75.21473456,34174291_2023-02-22T10:16:50.068368Z_WS.POZA.S5.DN1.MSEED,-192.9559632,182.6449984,0.472642769,0.353410032,34.39366255,-22.68345085,23.39027092,34.39041483,34174291_2023-02-22T10:16:50.068368Z_WS.POZA.S5.DN2.MSEED,34174291_2023-02-22T10:16:50.068368Z_WS.POZA.S5.DNZ.MSEED,-188.2803968,186.3118707,0.573414209,1.017841675,33.52227524,-22.02928764,23.056277,33.51737062,,,,,250,12Z,,,"bucket0$238,:3,:25001"
34172441,2023-02-22T06:35:42.490000Z,0.22,43.2965,0.0081,13.3582,0.0136,8.5,0.7,1,0.1,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.019659603,2023-02-22T06:35:22.487072Z,2023-02-22T06:37:02.491072Z,3x25001,-387.6289307,276.4317659,1.408603879,1.994405615,59.29068771,-36.06850921,39.05244726,59.27395283,34172441_2023-02-22T06:35:22.487072Z_WS.POZA.S6.DN1.MSEED,-200.9936327,242.7163331,-1.164438008,-1.674710256,33.96661916,-23.70996655,21.36215063,33.94665375,34172441_2023-02-22T06:35:22.487072Z_WS.POZA.S6.DN2.MSEED,34172441_2023-02-22T06:35:22.487072Z_WS.POZA.S6.DNZ.MSEED,-176.1767816,167.3752209,0.906497454,1.108828484,33.42327771,-21.93830083,23.14726381,33.41098256,,,2023-02-22T06:35:46.072000Z,1.5,250,12Z,,3,"bucket0$243,:3,:25001"
34171961,2023-02-22T05:09:45.560000Z,0.08,43.2843,0.0045,13.3257,0.0062,7.6,0.6,1,0.3,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.840179315,2023-02-22T05:09:25.560125Z,2023-02-22T05:11:05.564125Z,3x25001,-197.5959459,192.0273904,1.524220802,1.724278693,49.35987147,-32.33060585,34.77811087,49.33633208,34171961_2023-02-22T05:09:25.560125Z_WS.POZA.S6.DN1.MSEED,-127.6595054,133.7587638,-0.494834651,-0.455968231,31.79751258,-21.48963485,20.57768347,31.79366202,34171961_2023-02-22T05:09:25.560125Z_WS.POZA.S6.DN2.MSEED,34171961_2023-02-22T05:09:25.560125Z_WS.POZA.S6.DNZ.MSEED,-117.8880245,125.5128916,-0.124158195,-0.696122884,31.57813086,-21.72586422,21.34231244,31.57788678,,,,,250,12Z,,,"bucket0$245,:3,:25001"
34174291,2023-02-22T10:17:10.070000Z,0.12,43.2792,0.0045,13.3587,0.0074,6.8,0.6,1,0.3,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,4.432832318,2023-02-22T10:16:50.068240Z,2023-02-22T10:18:30.072240Z,3x25001,-506.0975075,382.3211853,0.514890433,0.710088753,58.09818759,-36.34795289,36.77089884,58.09590596,34174291_2023-02-22T10:16:50.068240Z_WS.POZA.S6.DN1.MSEED,-132.3974753,136.0320223,0.555146481,0.81567078,33.42859064,-21.21958551,22.85092707,33.42398068,34174291_2023-02-22T10:16:50.068240Z_WS.POZA.S6.DN2.MSEED,34174291_2023-02-22T10:16:50.068240Z_WS.POZA.S6.DNZ.MSEED,-192.8807203,158.6797011,-3.674165392,-3.582481832,33.51854994,-25.62091716,18.45595349,33.31656794,,,,,250,12Z,,,"bucket0$246,:3,:25001"
34302651,2023-03-10T02:32:07.880000Z,0.16,43.2733,0.0063,13.3133,0.0111,7.1,0.8,1,0.3,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.158641092,2023-03-10T02:31:47.879947Z,2023-03-10T02:33:27.883947Z,3x25001,-197.2646276,209.386151,-1.808366098,-1.952433244,48.71057238,-35.00626542,31.09948853,48.67699326,34302651_2023-03-10T02:31:47.879947Z_WS.POZA.S2.DN1.MSEED,-120.6872674,144.7375172,-0.181180582,-0.494835502,31.2737575,-21.52863645,20.53872664,31.27323267,34302651_2023-03-10T02:31:47.879947Z_WS.POZA.S2.DN2.MSEED,34302651_2023-03-10T02:31:47.879947Z_WS.POZA.S2.DNZ.MSEED,-133.9931042,125.3940832,-2.551502744,-2.80175277,31.55745998,-23.83149411,18.22798857,31.45414304,,,,,250,12Z,,,"bucket0$288,:3,:25001"
34302651,2023-03-10T02:32:07.880000Z,0.16,43.2733,0.0063,13.3133,0.0111,7.1,0.8,1,0.3,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,7.158641092,2023-03-10T02:31:47.881105Z,2023-03-10T02:33:27.885105Z,3x25001,-217.3750604,178.258411,-0.207296506,-0.027296303,48.01792178,-33.08017328,32.0245283,48.01747433,34302651_2023-03-10T02:31:47.881105Z_WS.POZA.S3.DN1.MSEED,-143.1351124,130.3026283,0.425293496,0.094180357,32.79251874,-20.93938179,22.12927247,32.78976076,34302651_2023-03-10T02:31:47.881105Z_WS.POZA.S3.DN2.MSEED,34302651_2023-03-10T02:31:47.881105Z_WS.POZA.S3.DNZ.MSEED,-126.4017047,130.0052505,0.149212793,-0.192690226,32.28682432,-21.22243156,21.8457451,32.28647952,,,,,250,12Z,,,"bucket0$291,:3,:25001"
34302651,2023-03-10T02:32:07.880000Z,0.16,43.2733,0.0063,13.3133,0.0111,7.1,0.8,1,0.3,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.158641092,2023-03-10T02:31:47.878607Z,2023-03-10T02:33:27.882607Z,3x25001,-190.4108661,199.2124702,0.122451249,-0.105844054,48.1836532,-32.15671346,32.94607772,48.18349761,34302651_2023-03-10T02:31:47.878607Z_WS.POZA.S4.DN1.MSEED,-113.5017913,113.8631829,-1.027280694,-1.322793135,31.30769254,-22.35635528,20.71373178,31.29083422,34302651_2023-03-10T02:31:47.878607Z_WS.POZA.S4.DN2.MSEED,34302651_2023-03-10T02:31:47.878607Z_WS.POZA.S4.DNZ.MSEED,-135.3913106,127.0219588,0.684296321,0.843510771,31.60391122,-20.18623057,21.87325211,31.59650207,,,,,250,12Z,,,"bucket0$292,:3,:25001"
34302651,2023-03-10T02:32:07.880000Z,0.16,43.2733,0.0063,13.3133,0.0111,7.1,0.8,1,0.3,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.158641092,2023-03-10T02:31:47.879795Z,2023-03-10T02:33:27.883795Z,3x25001,-198.0962447,193.5303306,0.585923891,0.22101715,49.73109519,-32.83185982,34.27554349,49.72764344,34302651_2023-03-10T02:31:47.879795Z_WS.POZA.S5.DN1.MSEED,-127.0856255,127.3216131,0.368425956,0.1179938,31.24794121,-20.91556835,21.15155595,31.24576919,34302651_2023-03-10T02:31:47.879795Z_WS.POZA.S5.DN2.MSEED,34302651_2023-03-10T02:31:47.879795Z_WS.POZA.S5.DNZ.MSEED,-116.2907442,141.1096217,2.014028746,1.879284845,31.28517154,-19.15045649,22.93959267,31.22027621,,,,,250,12Z,,,"bucket0$295,:3,:25001"
34302651,2023-03-10T02:32:07.880000Z,0.16,43.2733,0.0063,13.3133,0.0111,7.1,0.8,1,0.3,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,7.158641092,2023-03-10T02:31:47.879017Z,2023-03-10T02:33:27.883017Z,3x25001,-192.4616698,195.1595617,-2.110786029,-2.158558158,48.98585482,-35.21239033,30.89527402,48.94035712,34302651_2023-03-10T02:31:47.879017Z_WS.POZA.S6.DN1.MSEED,-127.8151155,133.6031677,-0.161041503,-0.611579276,31.85542399,-21.64523844,21.42367702,31.85501692,34302651_2023-03-10T02:31:47.879017Z_WS.POZA.S6.DN2.MSEED,34302651_2023-03-10T02:31:47.879017Z_WS.POZA.S6.DNZ.MSEED,-138.0878592,136.3533219,1.014789527,1.1271945,31.49961704,-20.91124082,22.17221908,31.4832666,,,,,250,12Z,,,"bucket0$297,:3,:25001"
34163011,2023-02-21T03:32:50.490000Z,0.24,43.2922,0.0054,13.3742,0.0148,9.8,0.5,1.1,0.2,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.035160287,2023-02-21T03:32:30.492397Z,2023-02-21T03:34:10.496397Z,3x25001,-240.7641921,238.0024754,0.482541195,0.621246354,48.53861931,-31.42962305,32.67402616,48.53622069,34163011_2023-02-21T03:32:30.492397Z_WS.POZA.S2.DN1.MSEED,-127.9295281,117.4629855,-0.152677906,0.275621131,30.90902946,-20.75817982,20.30765331,30.90865238,34163011_2023-02-21T03:32:30.492397Z_WS.POZA.S2.DN2.MSEED,34163011_2023-02-21T03:32:30.492397Z_WS.POZA.S2.DNZ.MSEED,-124.0499132,126.3507278,-0.479392347,-0.866980652,31.25034643,-20.888028,20.16276068,31.24666918,,,,,250,12Z,,,"bucket0$26,:3,:25001"
34163011,2023-02-21T03:32:50.490000Z,0.24,43.2922,0.0054,13.3742,0.0148,9.8,0.5,1.1,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,5.035160287,2023-02-21T03:32:30.490319Z,2023-02-21T03:34:10.494319Z,3x25001,-186.2184697,195.3916717,-1.315733359,-1.923582583,47.00733992,-32.97339962,30.12728682,46.98892266,34163011_2023-02-21T03:32:30.490319Z_WS.POZA.S3.DN1.MSEED,-148.0866696,137.370386,0.117529923,0.150750619,31.99075606,-20.88281153,21.18431277,31.99054016,34163011_2023-02-21T03:32:30.490319Z_WS.POZA.S3.DN2.MSEED,34163011_2023-02-21T03:32:30.490319Z_WS.POZA.S3.DNZ.MSEED,-164.9371079,131.5425085,-0.426232489,-0.672820185,31.82905449,-21.70256152,20.37220439,31.82620046,,,,,250,12Z,,,"bucket0$37,:3,:25001"
34163011,2023-02-21T03:32:50.490000Z,0.24,43.2922,0.0054,13.3742,0.0148,9.8,0.5,1.1,0.2,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.035160287,2023-02-21T03:32:30.492276Z,2023-02-21T03:34:10.496276Z,3x25001,-196.8281952,190.7930364,0.98130532,0.488014316,47.95256231,-30.56180272,32.53888372,47.9425205,34163011_2023-02-21T03:32:30.492276Z_WS.POZA.S4.DN1.MSEED,-125.1135781,139.3094377,-0.296235733,0.086742414,31.0557645,-20.94681973,20.11925219,31.05435159,34163011_2023-02-21T03:32:30.492276Z_WS.POZA.S4.DN2.MSEED,34163011_2023-02-21T03:32:30.492276Z_WS.POZA.S4.DNZ.MSEED,-184.8731213,177.7065178,-0.258256093,0.420907694,31.5950798,-21.61752763,21.45064903,31.5940243,,,,,250,12Z,,,"bucket0$80,:3,:25001"
34163011,2023-02-21T03:32:50.490000Z,0.24,43.2922,0.0054,13.3742,0.0148,9.8,0.5,1.1,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.035160287,2023-02-21T03:32:30.492143Z,2023-02-21T03:34:10.496143Z,3x25001,-216.6835829,243.0520451,0.05624519,-0.33746824,49.67124447,-33.39034521,33.7170581,49.67121263,34163011_2023-02-21T03:32:30.492143Z_WS.POZA.S5.DN1.MSEED,-122.6688314,143.7574831,-0.076681733,-0.473339639,31.08716139,-20.50537182,20.56022251,31.08706681,34163011_2023-02-21T03:32:30.492143Z_WS.POZA.S5.DN2.MSEED,34163011_2023-02-21T03:32:30.492143Z_WS.POZA.S5.DNZ.MSEED,-150.5197233,135.9493694,0.011528662,-0.254885496,30.81653409,-21.31519332,20.77485584,30.81653193,,,,,250,12Z,,,"bucket0$102,:3,:25001"
34163011,2023-02-21T03:32:50.490000Z,0.24,43.2922,0.0054,13.3742,0.0148,9.8,0.5,1.1,0.2,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,5.035160287,2023-02-21T03:32:30.493482Z,2023-02-21T03:34:10.497482Z,3x25001,-180.6629769,205.9572023,3.096219991,2.628947437,47.69959655,-28.41895919,34.68172725,47.59900138,34163011_2023-02-21T03:32:30.493482Z_WS.POZA.S6.DN1.MSEED,-141.4221886,118.9945058,-0.299860384,-0.196217015,31.16967107,-21.22986871,20.83743468,31.16822867,34163011_2023-02-21T03:32:30.493482Z_WS.POZA.S6.DN2.MSEED,34163011_2023-02-21T03:32:30.493482Z_WS.POZA.S6.DNZ.MSEED,-118.2806888,124.09625,1.811456302,1.906728223,31.44160643,-19.12301311,22.93646956,31.38938102,,,,,250,12Z,,,"bucket0$143,:3,:25001"
34342281,2023-03-13T05:23:47.020000Z,0.17,43.2883,0.0054,13.3617,0.0086,6.7,1.4,1.1,0.4,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.093031225,2023-03-13T05:23:27.022787Z,2023-03-13T05:25:07.026787Z,3x25001,-517.4143125,580.3427702,1.337958545,1.415464179,59.02260884,-32.63942036,36.47140109,59.00744208,34342281_2023-03-13T05:23:27.022787Z_WS.POZA.S2.DN1.MSEED,-203.7822833,193.8537704,-0.607024338,-0.45713281,32.01291306,-21.49069496,20.57666814,32.00715738,34342281_2023-03-13T05:23:27.022787Z_WS.POZA.S2.DN2.MSEED,34342281_2023-03-13T05:23:27.022787Z_WS.POZA.S2.DNZ.MSEED,-157.5612807,149.9375533,-0.106857589,-0.296717992,31.87460075,-21.35702581,21.71115085,31.87442164,,,2023-03-13T05:23:50.268000Z,0.12,250,12Z,,1,"bucket0$170,:3,:25001"
34342281,2023-03-13T05:23:47.020000Z,0.17,43.2883,0.0054,13.3617,0.0086,6.7,1.4,1.1,0.4,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,5.093031225,2023-03-13T05:23:27.020592Z,2023-03-13T05:25:07.024592Z,3x25001,-366.1168215,330.9986624,-2.88564875,-2.53517481,51.03486474,-35.58805178,30.51770216,50.95321826,34342281_2023-03-13T05:23:27.020592Z_WS.POZA.S3.DN1.MSEED,-155.940765,129.515813,0.004372962,0.308894991,32.52093809,-21.72619712,21.34293474,32.52093779,34342281_2023-03-13T05:23:27.020592Z_WS.POZA.S3.DN2.MSEED,34342281_2023-03-13T05:23:27.020592Z_WS.POZA.S3.DNZ.MSEED,-179.8418779,186.7419707,-0.448289936,-0.554163113,32.30233807,-21.58390445,21.48427221,32.29922725,,,2023-03-13T05:23:50.313000Z,0.12,250,12Z,,1,"bucket0$171,:3,:25001"
34342281,2023-03-13T05:23:47.020000Z,0.17,43.2883,0.0054,13.3617,0.0086,6.7,1.4,1.1,0.4,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.093031225,2023-03-13T05:23:27.021841Z,2023-03-13T05:25:07.025841Z,3x25001,-462.6914696,485.8266629,3.800775151,4.054927902,54.25516797,-29.99995664,37.10876008,54.12187506,34342281_2023-03-13T05:23:27.021841Z_WS.POZA.S4.DN1.MSEED,-266.7085711,263.1404232,1.904630593,1.720564523,32.94753521,-19.31299762,23.75708944,32.89243772,34342281_2023-03-13T05:23:27.021841Z_WS.POZA.S4.DN2.MSEED,34342281_2023-03-13T05:23:27.021841Z_WS.POZA.S4.DNZ.MSEED,-204.9939479,192.645449,-1.052282423,-0.656999008,32.31338101,-21.68674034,20.37274233,32.29624272,,,2023-03-13T05:23:50.287000Z,0.12,250,12Z,,1,"bucket0$172,:3,:25001"
34342281,2023-03-13T05:23:47.020000Z,0.17,43.2883,0.0054,13.3617,0.0086,6.7,1.4,1.1,0.4,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.093031225,2023-03-13T05:23:27.020324Z,2023-03-13T05:25:07.024324Z,3x25001,-366.3179152,325.789501,-0.322351372,0.268679612,53.81717282,-35.78902607,34.32308655,53.81620741,34342281_2023-03-13T05:23:27.020324Z_WS.POZA.S5.DN1.MSEED,-185.3807409,193.2250494,-0.239103063,-0.084323806,31.9290648,-22.11941592,20.94947714,31.92816951,34342281_2023-03-13T05:23:27.020324Z_WS.POZA.S5.DN2.MSEED,34342281_2023-03-13T05:23:27.020324Z_WS.POZA.S5.DNZ.MSEED,-135.0598056,148.3832052,0.098565983,0.135755349,31.10625355,-20.89398599,21.19606317,31.10609739,,,2023-03-13T05:23:50.261000Z,0.12,250,12Z,,1,"bucket0$173,:3,:25001"
34342281,2023-03-13T05:23:47.020000Z,0.17,43.2883,0.0054,13.3617,0.0086,6.7,1.4,1.1,0.4,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,5.093031225,2023-03-13T05:23:27.022287Z,2023-03-13T05:25:07.026287Z,3x25001,-313.3101342,251.5928866,-3.522004388,-3.816837057,49.78862906,-36.87066923,29.23699512,49.66390106,34342281_2023-03-13T05:23:27.022287Z_WS.POZA.S6.DN1.MSEED,-188.3882816,142.1405852,0.410384416,0.914606082,31.61929364,-21.12065021,21.9482727,31.61663035,34342281_2023-03-13T05:23:27.022287Z_WS.POZA.S6.DN2.MSEED,34342281_2023-03-13T05:23:27.022287Z_WS.POZA.S6.DNZ.MSEED,-126.4591075,116.9265253,-1.072981979,-1.258786983,31.50877565,-22.30381156,20.7643651,31.49050099,,,2023-03-13T05:23:50.271000Z,0.12,250,12Z,,1,"bucket0$174,:3,:25001"
34178151,2023-02-22T20:46:25.460000Z,0.08,43.2785,0.0045,13.3217,0.0062,9.3,0.5,1.1,0.2,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.782977954,2023-02-22T20:46:05.459350Z,2023-02-22T20:47:45.463350Z,3x25001,-413.346735,479.0799881,-0.076260451,-0.687731811,68.59594234,-42.7548561,43.38340762,68.59589995,34178151_2023-02-22T20:46:05.459350Z_WS.POZA.S2.DN1.MSEED,-429.748855,279.385705,-0.452574369,-0.061454362,40.48438408,-28.10620389,25.98023523,40.48185434,34178151_2023-02-22T20:46:05.459350Z_WS.POZA.S2.DN2.MSEED,34178151_2023-02-22T20:46:05.459350Z_WS.POZA.S2.DNZ.MSEED,-189.4397107,245.2462653,-0.369014714,-0.141472234,34.40486272,-23.18860155,22.87509059,34.4028837,,,2023-02-22T20:46:28.704000Z,0.5,250,12Z,,2,"bucket0$206,:3,:25001"
34178151,2023-02-22T20:46:25.460000Z,0.08,43.2785,0.0045,13.3217,0.0062,9.3,0.5,1.1,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.782977954,2023-02-22T20:46:05.458931Z,2023-02-22T20:47:45.462931Z,3x25001,-340.7588898,343.336227,-0.039436669,-0.21386513,53.01334646,-33.2667421,33.84101941,53.01333179,34178151_2023-02-22T20:46:05.458931Z_WS.POZA.S3.DN1.MSEED,-248.9483416,201.7726212,0.411310763,0.450769485,33.40793581,-21.58480023,22.4858616,33.40540373,34178151_2023-02-22T20:46:05.458931Z_WS.POZA.S3.DN2.MSEED,34178151_2023-02-22T20:46:05.458931Z_WS.POZA.S3.DNZ.MSEED,-351.8524342,366.2918359,-0.373357252,-0.292012698,33.93851995,-22.33044802,21.74642263,33.93646624,2023-02-22T20:46:27.141000Z,0.5,2023-02-22T20:46:28.704000Z,0.5,250,12Z,3,2,"bucket0$214,:3,:25001"
34178151,2023-02-22T20:46:25.460000Z,0.08,43.2785,0.0045,13.3217,0.0062,9.3,0.5,1.1,0.2,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.782977954,2023-02-22T20:46:05.460879Z,2023-02-22T20:47:45.464879Z,3x25001,-324.880401,307.1313365,0.876429308,0.641196455,53.05667283,-33.41368809,35.69713337,53.04943358,34178151_2023-02-22T20:46:05.460879Z_WS.POZA.S4.DN1.MSEED,-349.4565032,357.6742805,-0.417224705,0.101813558,34.47332853,-21.93280096,21.13537571,34.47080364,34178151_2023-02-22T20:46:05.460879Z_WS.POZA.S4.DN2.MSEED,34178151_2023-02-22T20:46:05.460879Z_WS.POZA.S4.DNZ.MSEED,-313.7446937,282.2100546,-0.874249617,-1.232956194,33.81394193,-22.29326402,20.77491265,33.80263831,,,2023-02-22T20:46:28.712000Z,0.5,250,12Z,,2,"bucket0$228,:3,:25001"
34178151,2023-02-22T20:46:25.460000Z,0.08,43.2785,0.0045,13.3217,0.0062,9.3,0.5,1.1,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.782977954,2023-02-22T20:46:05.459952Z,2023-02-22T20:47:45.463952Z,3x25001,-473.1695473,415.2520111,-0.217785062,-0.413134187,55.37271513,-36.47083987,35.64457149,55.37228684,34178151_2023-02-22T20:46:05.459952Z_WS.POZA.S5.DN1.MSEED,-390.7161974,246.3029512,1.110456466,0.91043766,32.76846981,-20.12336329,22.94552977,32.74964885,34178151_2023-02-22T20:46:05.459952Z_WS.POZA.S5.DN2.MSEED,34178151_2023-02-22T20:46:05.459952Z_WS.POZA.S5.DNZ.MSEED,-191.9345358,189.6880232,0.580670833,0.359218175,31.69680202,-20.67052316,22.3976535,31.69148276,2023-02-22T20:46:27.107000Z,0.5,2023-02-22T20:46:28.682000Z,0.5,250,12Z,3,2,"bucket0$231,:3,:25001"
